id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1439563866938171401,1439395662676824066,2021-09-19 17:15:46 PKT,2021-09-19,17:15:46,+0500,974153674594443264,fsatarzai,Farooq Satarzai,,@DivaPatang @CricketAus @ACBofficials @TheRealPCB @ImranKhanPTI We will do anything to help succeed #TTP in Pakistan. We want an Islamic State for our neighbor. Let’s spread the love ❤️ with Pakistani muslin too.,en,[],[],[],0,0,0,['ttp'],[],https://twitter.com/FSatarzai/status/1439563866938171401,False,,0,,,,,,,,"[{'screen_name': 'DivaPatang', 'name': 'Diva Patang', 'id': '485228692'}, {'screen_name': 'CricketAus', 'name': 'Cricket Australia', 'id': '2230987464'}, {'screen_name': 'ACBofficials', 'name': 'Afghanistan Cricket Board', 'id': '141175770'}, {'screen_name': 'TheRealPCB', 'name': 'Pakistan Cricket', 'id': '2420020489'}, {'screen_name': 'ImranKhanPTI', 'name': 'Imran Khan', 'id': '122453931'}]",,,,
1439563859132510214,1439514974997516293,2021-09-19 17:15:44 PKT,2021-09-19,17:15:44,+0500,1416340861613350912,rahulj56153332,Rahul J,,@aajtak Pakistan spotter hI Congress party Puri tabhi tho sidhu ke khilaf Kuch Nahi Kar rahe hai kya help li Congress party ne Pakistan se...,hi,[],[],[],0,0,0,[],[],https://twitter.com/RahulJ56153332/status/1439563859132510214,False,,0,,,,,,,,"[{'screen_name': 'aajtak', 'name': 'AajTak', 'id': '42606652'}]",,,,
1439563840304422914,1439299990736756737,2021-09-19 17:15:39 PKT,2021-09-19,17:15:39,+0500,917757326479839232,muhammadijazbh7,Muhammad Ijaz Bhatti,,@Rohiitx @Anshumannn333 @jelanimirza @PeterGriffin096 @henrygayle Hahaha seems like tera pichwara ziada jhal gya... Burnol hai ya Pakistan se bhejon randian Abi tou ar boht kuch hai jhalany ko,hi,[],[],[],2,0,0,[],[],https://twitter.com/MuhammadIjazBh7/status/1439563840304422914,False,,0,,,,,,,,"[{'screen_name': 'Rohiitx', 'name': 'Indian', 'id': '1278143434503499777'}, {'screen_name': 'Anshumannn333', 'name': 'Anshuman Dixit', 'id': '1321884130175430657'}, {'screen_name': 'jelanimirza', 'name': 'غلام جیلانی مرزا', 'id': '238545746'}, {'screen_name': 'PeterGriffin096', 'name': 'Family guy', 'id': '3190643738'}, {'screen_name': 'henrygayle', 'name': 'Chris Gayle', 'id': '45452226'}]",,,,
1439563832662319109,1439255514043633668,2021-09-19 17:15:38 PKT,2021-09-19,17:15:38,+0500,4263579743,moizsyed_,MoizSyed️🇹🇷🇵🇰️🇦🇿,,@K82655874Khan @ShinyAqsa Afghanistan Me Sırf Taliban yaa Pakistan nhi unkay Saath ummat e  Muslimaa Ka itehaad jeeta ha or ek umeed jaaage ha K koi Muslimaano ki sarzameen per qaaaabiz wo ga wonek aziyat naak Haaar paaega  Or Kashmir Palestine Burma Syria Iraq Lebanon Africa Muslims ko bhi azad milay gee,hi,[],[],[],1,0,0,[],[],https://twitter.com/MoizSyed_/status/1439563832662319109,False,,0,,,,,,,,"[{'screen_name': 'K82655874Khan', 'name': 'Akhtar Khan', 'id': '1434170005768183810'}, {'screen_name': 'ShinyAqsa', 'name': 'Aqsa Ahmed khan 🇵🇰', 'id': '773856898995060736'}]",,,,
1439563830317797376,1439563830317797376,2021-09-19 17:15:37 PKT,2021-09-19,17:15:37,+0500,1410973467046993922,aadii_writes_,Mian Ahad,,"Thora jaldi KAMYAb krde ya  ""Allah""😞 meri"" ماں""meri waja sy pareshan Rehti Hai🥺 #Aadiiwrites  #Pakistan #IslamicState #",in,[],[],[],0,0,0,"['aadiiwrites', 'pakistan', 'islamicstate']",[],https://twitter.com/Aadii_writes_/status/1439563830317797376,False,,0,,,,,,,,[],,,,
1439563823363538944,1439524010933501957,2021-09-19 17:15:35 PKT,2021-09-19,17:15:35,+0500,1326655954314813440,oosman_bey,Oósman,,@PSFAERO Better Gov of Pakistan start agriculture projects there. Likewise Jamaat ur Rasheed AlAkhtar trust like others have to start their operations in Afghanistan.,en,[],[],[],0,0,0,[],[],https://twitter.com/oosman_bey/status/1439563823363538944,False,,0,,,,,,,,"[{'screen_name': 'PSFAERO', 'name': 'AEROSINT Division PSF', 'id': '1394527031963041795'}]",,,,
1439563820997828609,1439158130261184523,2021-09-19 17:15:35 PKT,2021-09-19,17:15:35,+0500,3014862129,sourabh_savy,sourav,,@iamShaniera ya right we saw thr minare pakistan event such a peace loving ppl.,en,[],[],[],0,0,0,[],[],https://twitter.com/sourabh_savy/status/1439563820997828609,False,,0,,,,,,,,"[{'screen_name': 'iamShaniera', 'name': 'Shaniera Akram', 'id': '1591593414'}]",,,,
1439563820557430794,1439299990736756737,2021-09-19 17:15:35 PKT,2021-09-19,17:15:35,+0500,1406614572807561225,lulupulu11,Lulupulu,,"@xariii_shah @henrygayle Gayle=me pakistan aa ra hu Pakistan=dekho wo aa gaya,humara Messiah aaa gaya,duniya k sabse bade kind hearted boss aa gaya  Gayle= kaisa laga mera mazzak!!!Ghanta jayenge ,jaha fool proof security na ho🤣🤣🤣🤣🤣🤣🤣🤣🤣....",tl,[],[],[],0,0,0,[],[],https://twitter.com/Lulupulu11/status/1439563820557430794,False,,0,,,,,,,,"[{'screen_name': 'xariii_shah', 'name': 'Zarnaab Shah 🇵🇰', 'id': '1322240234982133763'}, {'screen_name': 'henrygayle', 'name': 'Chris Gayle', 'id': '45452226'}]",,,,
1439563818561114116,1439299990736756737,2021-09-19 17:15:34 PKT,2021-09-19,17:15:34,+0500,1425053424333299746,mianwalianstar,SAAD,,@henrygayle thankyou and most welcome yo pakistan,en,[],[],[],0,0,0,[],[],https://twitter.com/MIANWALIANSTAR/status/1439563818561114116,False,,0,,,,,,,,"[{'screen_name': 'henrygayle', 'name': 'Chris Gayle', 'id': '45452226'}]",,,,
1439563813481746440,1439562549037518848,2021-09-19 17:15:33 PKT,2021-09-19,17:15:33,+0500,906446503983685632,willch4ngelater,Viridis,,"Would any Lefty news show call out the role of Islamism and Islamic nations (Saudi Arabia, Turkey, Pakistan) that have aided US imperialism in EVERY step of their way to genocide Muslims in poor countries? #cowards",en,[],[],[],0,0,0,['cowards'],[],https://twitter.com/WillCh4ngeLater/status/1439563813481746440,False,,0,,,,,,,,[],,,,
1439563797098807305,1439299990736756737,2021-09-19 17:15:29 PKT,2021-09-19,17:15:29,+0500,1054829302842380288,hariskh42665046,Haris Khan,,"@henrygayle Dear Chris, you have a great heart and you have proved it, you are most welcome to Pakistan and to my home.The safest country in the world.",en,[],[],[],0,0,0,[],[],https://twitter.com/HarisKh42665046/status/1439563797098807305,False,,0,,,,,,,,"[{'screen_name': 'henrygayle', 'name': 'Chris Gayle', 'id': '45452226'}]",,,,
1439563794783653889,1439563794783653889,2021-09-19 17:15:29 PKT,2021-09-19,17:15:29,+0500,1439562083276840970,haroon41472486,Haroon,,L love Pakistan 🇵🇰,ht,[],[],[],0,0,0,[],[],https://twitter.com/Haroon41472486/status/1439563794783653889,False,,0,,,,,,,,[],,,,
1439563791826440192,1439538723251634176,2021-09-19 17:15:28 PKT,2021-09-19,17:15:28,+0500,1038852004242751497,iam_ahmed92,Ahmed Pakistan Wala 🕋🕌🏴🏳️🇵🇰,,@SenseDaaaan May Allah protect you all. AMEEN.,en,[],[],[],0,0,0,[],[],https://twitter.com/Iam_Ahmed92/status/1439563791826440192,False,,0,,,,,,,,"[{'screen_name': 'SenseDaaaan', 'name': 'بنتِ پاکستان🇵🇰', 'id': '712618137636700160'}]",,,,
1439563786612920324,1439049306519003136,2021-09-19 17:15:27 PKT,2021-09-19,17:15:27,+0500,110118140,karthikkumar411,karthik kumar naddi,,@asher_ali_khan @TruthPrevail_ @irfanali5232 Good.. No need to discuss anymore. Hopefully Taliban type of functionality becomes reality in pakistan. All the best bro,en,[],[],[],1,0,0,[],[],https://twitter.com/karthikkumar411/status/1439563786612920324,False,,0,,,,,,,,"[{'screen_name': 'asher_ali_khan', 'name': 'Cornered Tigers 🇵🇰', 'id': '1712111256'}, {'screen_name': 'TruthPrevail_', 'name': 'Truth Shall Prevail', 'id': '1425800241412988935'}, {'screen_name': 'irfanali5232', 'name': 'Irfan ALi', 'id': '3411516674'}]",,,,
1439563785254150146,1439563785254150146,2021-09-19 17:15:26 PKT,2021-09-19,17:15:26,+0500,1169182940229754880,shahzaib2k,Muhammad Shahzaib Malik,,"I am, if security forces allow me to stay inside of 1 km radius. @henrygayle  #ChrisGayle  #Pakistan  #PakistanZindabad",en,"[{'screen_name': 'henrygayle', 'name': 'chris gayle', 'id': '45452226'}]",[],[],0,0,0,"['chrisgayle', 'pakistan', 'pakistanzindabad']",[],https://twitter.com/shahzaib2k/status/1439563785254150146,False,https://twitter.com/henrygayle/status/1439299990736756737,0,,,,,,,,[],,,,
1439563783026921474,1439277652037095427,2021-09-19 17:15:26 PKT,2021-09-19,17:15:26,+0500,1250339276182577152,pehchankaun_,✯,,@longhaultoexile type product name with ‘in pakistan’ on google. look at 1-3 pages. usually products mil jatay hain in my experience,en,[],[],[],1,0,1,[],[],https://twitter.com/pehchankaun_/status/1439563783026921474,False,,0,,,,,,,,"[{'screen_name': 'longhaultoexile', 'name': '🍁', 'id': '1388755309435437056'}]",,,,
1439563779306577930,1439299990736756737,2021-09-19 17:15:25 PKT,2021-09-19,17:15:25,+0500,1413202079624187913,themonkemann,monke,,@Wendigo_____ @xunaed @Crickettalks91 @henrygayle watch the video and then come back to me. you'll see just how shameless india is when it comes to lying about pakistan and pakistanis.,en,[],[],[],1,0,0,[],[],https://twitter.com/themonkemann/status/1439563779306577930,False,,0,,,,,,,,"[{'screen_name': 'Wendigo_____', 'name': '亗Wendigo亗', 'id': '1283396314919829511'}, {'screen_name': 'xunaed', 'name': 'Junaed Kabir 🇧🇩 🇵🇸 ✊', 'id': '270788428'}, {'screen_name': 'Crickettalks91', 'name': 'KH SAKIB 🇧🇩', 'id': '1428376836321333249'}, {'screen_name': 'henrygayle', 'name': 'Chris Gayle', 'id': '45452226'}]",,,,
1439563779075940356,1439561826623234056,2021-09-19 17:15:25 PKT,2021-09-19,17:15:25,+0500,1256421951809216525,chrysalisaurora,Aurora Borealis,,@homansays Pakistan,tl,[],[],[],0,0,1,[],[],https://twitter.com/ChrysalisAurora/status/1439563779075940356,False,,0,,,,,,,,"[{'screen_name': 'homansays', 'name': 'Homan', 'id': '845269299795177473'}]",,,,
1439563768711847940,1439563768711847940,2021-09-19 17:15:22 PKT,2021-09-19,17:15:22,+0500,1700920351,saqibshehjad,Saqib Shehjad,,"Pakistan Toured @englandcricket when Covid was at peak in England! Now You're talking about to cancel or shift the series in some other country, How Coward You People! #Shame 👎",en,"[{'screen_name': 'englandcricket', 'name': 'england cricket', 'id': '3017241909'}]",[],[],1,0,1,['shame'],[],https://twitter.com/Saqibshehjad/status/1439563768711847940,False,https://twitter.com/MichaelVaughan/status/1439557288176623616,0,,,,,,,,[],,,,
1439563754476167169,1439563754476167169,2021-09-19 17:15:19 PKT,2021-09-19,17:15:19,+0500,1419665375449346054,tvadki,@Timanamanuneelavadki138####,,New Zealand cricket has cancelled tour to Pakistan saying they fear security. This is a lie and baseless. There is no threat in Pakistan. Pakistan is safest country in the world. Even Afghan refugee Osama Bin Laden and  Dawood Ibrahim feel safe in #Pakistan.  https://t.co/GoDFrmndYf,en,[],[],['https://pbs.twimg.com/media/E_pbmrJVEAA7s9c.jpg'],0,0,0,['pakistan'],[],https://twitter.com/TVadki/status/1439563754476167169,False,,1,https://pbs.twimg.com/media/E_pbmrJVEAA7s9c.jpg,,,,,,,[],,,,
1439563752182009860,1439563752182009860,2021-09-19 17:15:18 PKT,2021-09-19,17:15:18,+0500,1582307635,shahbazehsani,Shahbaz EhsaniNategh,,Pakistan’s Shameful Glee at the Taliban’s Rise @Diplomat_APAC  https://t.co/QbMy6z5Anq,en,"[{'screen_name': 'diplomat_apac', 'name': 'the diplomat', 'id': '39922594'}]",['https://thediplomat.com/2021/09/pakistans-shameful-glee-at-the-talibans-rise/'],[],0,0,0,[],[],https://twitter.com/ShahbazEhsani/status/1439563752182009860,False,,0,,,,,,,,[],,,,
1439563750554537984,1439557288176623616,2021-09-19 17:15:18 PKT,2021-09-19,17:15:18,+0500,1342341350071574528,pritpal98830757,pritpal singh,,"@HarisTweets99 @MichaelVaughan Actually this is not a bad idea bas Bangladesh, Zimbabwe, Sri Lanka , westindies ko bulate raho Aur harate raho isse Pakistan bhi icc rankings mai top pe rahe ga Aur pak awaam bhi khush rahe gi kio k India , newzealand, Australia, England Jaisi strong teams to jaye gi nahi pak😂",hi,[],[],[],1,0,0,[],[],https://twitter.com/pritpal98830757/status/1439563750554537984,False,,0,,,,,,,,"[{'screen_name': 'HarisTweets99', 'name': 'Haris Ahmed🇵🇰', 'id': '1266961486963970050'}, {'screen_name': 'MichaelVaughan', 'name': 'Michael Vaughan', 'id': '97893963'}]",,,,
1439563747660636160,1439386754717343744,2021-09-19 17:15:17 PKT,2021-09-19,17:15:17,+0500,1163091822618587136,zainra94633564,zyen Ali,,@theCoolScorpion @wasimakramlive Betaa u should remember pakistan kept safe abinandan for 24 hours 🤣,en,[],[],[],1,0,0,[],[],https://twitter.com/zainRA94633564/status/1439563747660636160,False,,0,,,,,,,,"[{'screen_name': 'theCoolScorpion', 'name': 'Abhinandan Sharma 🇮🇳', 'id': '845347776'}, {'screen_name': 'wasimakramlive', 'name': 'Wasim Akram', 'id': '210792232'}]",,,,
1439563746368700419,1439561664198758405,2021-09-19 17:15:17 PKT,2021-09-19,17:15:17,+0500,2661051919,mianhameed2014,pakistan Meri Jan IslamAbad(دھیلے کی کرپشن),,@JalalQazi عمر فاروق جہاں کہیں بھی ہو واپس آجاو صپ کے گھر والے پریشان ہیں آپ کی سب باتیں مان لی جاہنگی,ur,[],[],[],0,0,0,[],[],https://twitter.com/MianHameed2014/status/1439563746368700419,False,,0,,,,,,,,"[{'screen_name': 'JalalQazi', 'name': 'Qazi Jalal 🇵🇰', 'id': '307298757'}]",,,,
1439563741415174155,1439563741415174155,2021-09-19 17:15:16 PKT,2021-09-19,17:15:16,+0500,4031988112,saadqureshe,Muhammad Saad Qureshi🇵🇰,,"The single most exciting thing you encounter in Government is competence,  because it's so rare. Nawaz Sharif is the One who has guts and ability by the grace of ALLAH swt to perform for the betterment of Peoples of Pakistan.   https://t.co/Du6RcVjr6V #PakistanMissingNawazSharif",en,[],[],[],0,3,1,['pakistanmissingnawazsharif'],[],https://twitter.com/SaadQureshe/status/1439563741415174155,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1439562493714739202/pu/img/6PPgp2UtbdPXxopL.jpg,,,,,,,[],,,,
1439563737828974592,1439299990736756737,2021-09-19 17:15:15 PKT,2021-09-19,17:15:15,+0500,1278143434503499777,rohiitx,Indian,,@GulraizGaming @AftabAhmed2296 @ZiaUlHaqKhanNi1 @1frm90Migration @iamamirofficial @henrygayle Pahle Likhna Sikh Madarsa Chhap Atanki 😂 Warna Lauda Fenk Kar Marunga Pura Pakistan Chud Jayega 😂,in,[],[],[],1,0,0,[],[],https://twitter.com/Rohiitx/status/1439563737828974592,False,,0,,,,,,,,"[{'screen_name': 'GulraizGaming', 'name': 'Gulraiz Gaming', 'id': '1428779181358333957'}, {'screen_name': 'AftabAhmed2296', 'name': 'Aftab Ahmed', 'id': '1287357248243666945'}, {'screen_name': 'ZiaUlHaqKhanNi1', 'name': 'Zia Ul Haq Khan Niazi', 'id': '1438830513742045187'}, {'screen_name': '1frm90Migration', 'name': 'देसी इंडियन 🇮🇳🇮🇳', 'id': '145914904'}, {'screen_name': 'iamamirofficial', 'name': 'Mohammad Amir', 'id': '2997446035'}, {'screen_name': 'henrygayle', 'name': 'Chris Gayle', 'id': '45452226'}]",,,,
1439563735048282113,1439563293698502657,2021-09-19 17:15:14 PKT,2021-09-19,17:15:14,+0500,226116194,yaseenbangash64,EnGr BaNgAsH,,@Ayakakaraaa Pakistan kho Pakistan de,in,[],[],[],0,0,1,[],[],https://twitter.com/YaseenBangash64/status/1439563735048282113,False,,0,,,,,,,,"[{'screen_name': 'Ayakakaraaa', 'name': 'Aya Afghanai🇦🇫', 'id': '756018644266680320'}]",,,,
1439563732552753155,1439563732552753155,2021-09-19 17:15:14 PKT,2021-09-19,17:15:14,+0500,1162788861321388032,t_pakistanpost,The Pakistan Post,,Bitcoin needs to overcome this hurdle to make big strides in coming days  https://t.co/PUM2HYErfw,en,[],['https://thepakistanpost.net/bitcoin-needs-to-overcome-this-hurdle-to-make-big-strides-in-coming-days/'],[],0,0,0,[],[],https://twitter.com/T_PakistanPost/status/1439563732552753155,False,,0,,,,,,,,[],,,,
1439563719453859843,1439563719453859843,2021-09-19 17:15:11 PKT,2021-09-19,17:15:11,+0500,16449615,deutschewelle,DW Deutsche Welle,,German diplomat thanks Pakistan for aiding Afghans  https://t.co/sxw0Yw0lSR,en,[],['https://p.dw.com/p/40WQT'],[],0,1,0,[],[],https://twitter.com/DeutscheWelle/status/1439563719453859843,False,,0,,,,,,,,[],,,,
1439563716282880001,1438828366958895106,2021-09-19 17:15:10 PKT,2021-09-19,17:15:10,+0500,970662850309083137,modifiedp,#Manoj🇮🇳,,@Deepak35118981 @nailainayat Mamul ki baat hai ye pakistan me,hi,[],[],[],1,0,0,[],[],https://twitter.com/ModifiedP/status/1439563716282880001,False,,0,,,,,,,,"[{'screen_name': 'Deepak35118981', 'name': 'Deepak', 'id': '1414210814450429952'}, {'screen_name': 'nailainayat', 'name': 'Naila Inayat', 'id': '320592813'}]",,,,
1439563714919747589,1439557288176623616,2021-09-19 17:15:10 PKT,2021-09-19,17:15:10,+0500,924296283422101505,adityar23357866,Aditya,,@swapstakes @karthikgoldhawk @hamzayo71822529 @MichaelVaughan Compare ki to bat hi ni ho skti Pakistan se.....Bss ek Uneducated Pakistani ko mai ye bta rha tha ki ye bewkof kaise dusre pe has rha jbki ye khud lota leke baher jata toilet ko 😂😂😂,et,[],[],[],1,0,4,[],[],https://twitter.com/adityar23357866/status/1439563714919747589,False,,0,,,,,,,,"[{'screen_name': 'swapstakes', 'name': 'cricket', 'id': '1438505434361466888'}, {'screen_name': 'karthikgoldhawk', 'name': 'karthik goldhawk', 'id': '230440451'}, {'screen_name': 'hamzayo71822529', 'name': 'hamza yousaf', 'id': '1066850097735090176'}, {'screen_name': 'MichaelVaughan', 'name': 'Michael Vaughan', 'id': '97893963'}]",,,,
1439563714223644676,1438840269949095942,2021-09-19 17:15:09 PKT,2021-09-19,17:15:09,+0500,739671300629790720,ihpak14,ابتسام حیدر پاکستانی 🇵🇰14,,"@SanghiFan @arifaajakia Gg mujhe Maloom hai Kyu huwi thi Mis understanding, conspiracy because humare aur Bangladesh ky daemayan aik country hai Joh humse buhat jalta hai usne yeh misunderstanding create ki aur Pakistan ky 2 tukray kiye",hi,[],[],[],1,0,0,[],[],https://twitter.com/IHPak14/status/1439563714223644676,False,,0,,,,,,,,"[{'screen_name': 'SanghiFan', 'name': 'J.N', 'id': '891904351446249472'}, {'screen_name': 'arifaajakia', 'name': 'Arif Aajakia', 'id': '6528432'}]",,,,
1439563712201994247,1439563712201994247,2021-09-19 17:15:09 PKT,2021-09-19,17:15:09,+0500,35845148,shazmigangs,Beodi shazmi,,"Pakistan's Prime minister Imran Khan is spot on not letting the Pakistani soil is used to kill fellow Pakistani Pashtun's. That son of bitch brown bastard corrupt crook ""Musharraf"" allowed CIA drone activity against the Fellow Pakistanis that resulted in thousands of deaths .  https://t.co/QU0gIHuUGz",en,[],[],"['https://pbs.twimg.com/media/E_pbUgZXoAApVw8.png', 'https://pbs.twimg.com/media/E_pbZLPWEAAnrSI.jpg']",0,0,0,[],[],https://twitter.com/shazmigangs/status/1439563712201994247,False,,1,https://pbs.twimg.com/media/E_pbUgZXoAApVw8.png,,,,,,,[],,,,
1439563710683652103,1439557288176623616,2021-09-19 17:15:09 PKT,2021-09-19,17:15:09,+0500,1318110192668692480,sam_01992,Abdul Hanan,,"@MichaelVaughan If they had the real threat they would have shared with Intelligence of Pakistan or Government of Pak... NZ just Politicized the Sports....Eng ,Ind and Aus behind it.",en,[],[],[],3,0,3,[],[],https://twitter.com/sam_01992/status/1439563710683652103,False,,0,,,,,,,,"[{'screen_name': 'MichaelVaughan', 'name': 'Michael Vaughan', 'id': '97893963'}]",,,,
1439563704908058626,1439563704908058626,2021-09-19 17:15:07 PKT,2021-09-19,17:15:07,+0500,1259012093992411136,watanafg01,Afghan Watan 🇦🇫,,"Shame for Pakistan 🇵🇰, Terrorist land! #PTT  https://t.co/S0tgR0k64t",en,[],[],['https://pbs.twimg.com/media/E_pbjATWQAEWK5m.jpg'],0,0,0,['ptt'],[],https://twitter.com/WatanAFG01/status/1439563704908058626,False,,1,https://pbs.twimg.com/media/E_pbjATWQAEWK5m.jpg,,,,,,,[],,,,
1439563703939211269,1439299990736756737,2021-09-19 17:15:07 PKT,2021-09-19,17:15:07,+0500,1316044332680577028,areebabid7,Areeb khan🇵🇰,,"@henrygayle You won our hearts. Lot's of love from Kashmir, Pakistan",en,[],[],[],0,0,0,[],[],https://twitter.com/AreebAbid7/status/1439563703939211269,False,,0,,,,,,,,"[{'screen_name': 'henrygayle', 'name': 'Chris Gayle', 'id': '45452226'}]",,,,
1439563701787451397,1439563701787451397,2021-09-19 17:15:06 PKT,2021-09-19,17:15:06,+0500,1302739908977659908,imransager17,Imran Sager,,@FarooquiJameel Pakistan 🇵🇰 is safe country  https://t.co/HeFHVndibd,en,[],[],['https://pbs.twimg.com/media/E_pbjpZXEAEtzcw.jpg'],0,0,0,[],[],https://twitter.com/ImranSager17/status/1439563701787451397,False,,1,https://pbs.twimg.com/media/E_pbjpZXEAEtzcw.jpg,,,,,,,[],,,,
1439563701359685636,1439491481270734851,2021-09-19 17:15:06 PKT,2021-09-19,17:15:06,+0500,1435912813604745221,afzal60020103,Afzal,,"@BBCYaldaHakim Dear Af🇦🇫 pp,  we have to start agin the #SanctionsPakistan because looks like that # is working Pakistan has become the groud for terrorist, the have school and education for terrorists.  We have to stop Pakistan it's now the time  #SanctionsPakistan  #SanctionsPakistan   Shar..",en,[],[],[],0,0,0,"['sanctionspakistan', 'sanctionspakistan', 'sanctionspakistan']",[],https://twitter.com/Afzal60020103/status/1439563701359685636,False,,0,,,,,,,,"[{'screen_name': 'BBCYaldaHakim', 'name': 'Yalda Hakim', 'id': '27831488'}]",,,,
1439563692413124608,1439563692413124608,2021-09-19 17:15:04 PKT,2021-09-19,17:15:04,+0500,66162566,alan_nishihara,Alan Nishihara,,German diplomat thanks Pakistan for aiding Afghans  https://t.co/8eM4pmjsJk,en,[],['https://flip.it/HBG-Tp'],[],0,0,0,[],[],https://twitter.com/Alan_Nishihara/status/1439563692413124608,False,,0,,,,,,,,[],,,,
1439563686096502784,1439563686096502784,2021-09-19 17:15:03 PKT,2021-09-19,17:15:03,+0500,1287307299653128192,kayserisondakka,Kayseri Son Dakika Haberleri,,Son Dakika: Pakistan ve Japonya'da Kovid-19 salgınına ilişkin gelişmeler  https://t.co/Wgl3l1nimX,tr,[],['https://www.kayserisondakika.com.tr/pakistan-ve-japonya-da-kovid-19-salginina-iliskin-gelismeler/85603/?utm_source=dlvr.it&utm_medium=twitter'],[],0,0,0,[],[],https://twitter.com/KayseriSondakka/status/1439563686096502784,False,,0,,,,,,,,[],,,,
1439563683496091648,1439501293157031938,2021-09-19 17:15:02 PKT,2021-09-19,17:15:02,+0500,1433346537770340354,jamila269897162,Jamila,,@esrabilgicpics Love from Pakistan,en,[],[],[],0,0,0,[],[],https://twitter.com/Jamila269897162/status/1439563683496091648,False,,0,,,,,,,,"[{'screen_name': 'esrabilgicpics', 'name': 'esra bilgiç pics', 'id': '1334173567043444745'}]",,,,
1439563673933172742,1439563673933172742,2021-09-19 17:15:00 PKT,2021-09-19,17:15:00,+0500,793377818096857090,gvs_news,Global Village Space,,"Jahangir Piracha, CEO Engro Polymer &amp; Chemicals, explains why the gov needs to focus on the country's still nascent Petrochemical sector, how the company is developing the PVC market in Pakistan &amp; how this is crucial for improving long term sustainability   https://t.co/A9rgerDnIX",en,[],['https://www.globalvillagespace.com/jahangir-piracha-on-working-towards-a-better-sustainable-future'],[],0,0,1,[],[],https://twitter.com/GVS_News/status/1439563673933172742,False,,0,,,,,,,,[],,,,
1439563673530474496,1439563673530474496,2021-09-19 17:15:00 PKT,2021-09-19,17:15:00,+0500,79817098,dailypakistan,Daily Pakistan,,شہید بے نظیر بھٹو میڈیکل یونیورسٹی کا سابق پراجیکٹ ڈائریکٹر کرپشن کیس میں گرفتا ر    https://t.co/GgpaM5JM6H,ur,[],['https://dailypakistan.com.pk/19-Sep-2021/1342674'],[],0,1,6,[],[],https://twitter.com/DailyPakistan/status/1439563673530474496,False,,0,,,,,,,,[],,,,
1439563671647174661,1439563671647174661,2021-09-19 17:14:59 PKT,2021-09-19,17:14:59,+0500,1249776010054316036,suhaildreamer,Suhail Aslam,,#BreakingNews  #arnabgoswami  #Pakistan  #IPL2O21  even this guy was safe in Pakistan اگر کسی کو ابھی بھی یقین نہیں ہے تو ابھینندن سے پوچھ لو  https://t.co/Z44jqjqqwa,ur,[],[],['https://pbs.twimg.com/media/E_pbg_NXsAAkBxF.jpg'],0,0,1,"['breakingnews', 'arnabgoswami', 'pakistan', 'ipl2o21']",[],https://twitter.com/Suhaildreamer/status/1439563671647174661,False,,1,https://pbs.twimg.com/media/E_pbg_NXsAAkBxF.jpg,,,,,,,[],,,,
1439563671106199553,1439563671106199553,2021-09-19 17:14:59 PKT,2021-09-19,17:14:59,+0500,744517344836321280,abdulbazit2002,Abdul Basit 🇸🇦 | 🇵🇰,,"A home series means playing at home which Pakistan is consistently doing for more than 2 years now. To shift to UAE, is the shittiest idea of all since the T20WC and league burdens. Millions and billions live in this country to date. No one is sage anywhere. Don't forget Jarvo.",en,[],[],[],0,0,2,[],[],https://twitter.com/abdulbazit2002/status/1439563671106199553,False,https://twitter.com/MichaelVaughan/status/1439557288176623616,0,,,,,,,,[],,,,
1439563670602883075,1439528457008861190,2021-09-19 17:14:59 PKT,2021-09-19,17:14:59,+0500,454930132,majidqasmi1,Majid Qasmi,,@GDBakshi2 No dear Havaldar saab we Pakistanis always try to find out some good comedy clips on YouTube but unfortunately whenever we search good comedy clips Indian news programs appear. sir we really appreciate you efforts to entertain people of Pakistan with awesome comedy.,en,[],[],[],0,0,0,[],[],https://twitter.com/MajidQasmi1/status/1439563670602883075,False,,0,,,,,,,,"[{'screen_name': 'GDBakshi2', 'name': 'Maj Gen G D Bakshi', 'id': '1335579421651058688'}]",,,,
1439563668291739649,1439549307690971137,2021-09-19 17:14:58 PKT,2021-09-19,17:14:58,+0500,1233457265803440129,man2god11,Zahid Chandio,,@ChirufanK @ShuaUlQamar @majorgauravarya @atahasnain53 @ChanakyaForum Breaking News... Pakistan won international match in Afghanistan by defeating India. Indians are fleeing like 🐒🐒🐒🐒 with tails in hands.,en,[],[],[],0,0,0,[],[],https://twitter.com/man2god11/status/1439563668291739649,False,,0,,,,,,,,"[{'screen_name': 'ChirufanK', 'name': 'CHIRUFAN-4m-Konaseema', 'id': '1240183783552200706'}, {'screen_name': 'ShuaUlQamar', 'name': 'Shua Ul Qamar', 'id': '2741868464'}, {'screen_name': 'majorgauravarya', 'name': 'Major Gaurav Arya (Retd)', 'id': '758859344561569792'}, {'screen_name': 'atahasnain53', 'name': 'Syed Ata Hasnain', 'id': '1568616944'}, {'screen_name': 'ChanakyaForum', 'name': 'Chanakya Forum', 'id': '1309128704916893700'}]",,,,
